Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
487704158,000000AE,false,Rx,0,8,D1,0C,00,00,FF,3C,01,02,
487704163,000000A7,false,Rx,0,8,52,DA,DF,7C,FD,CD,97,3D,
487704169,000000A8,false,Rx,0,8,FA,9A,BD,A4,7F,64,FC,11,
487704174,00000107,false,Rx,0,8,00,00,F8,88,81,10,4F,BF,
487704271,00000120,false,Rx,0,8,AD,05,00,02,01,08,FF,01,
487704505,00000121,false,Rx,0,8,A2,05,00,00,39,5A,7E,FE,
487704750,00000147,false,Rx,0,8,00,00,00,00,F0,6B,C0,1C,
487704915,000000AF,false,Rx,0,4,83,76,67,01,00,00,00,00,
487706369,00000086,false,Rx,0,8,67,0A,2C,20,00,00,00,00,
487707508,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
487707797,000000FD,false,Rx,0,8,2D,D4,1F,80,00,00,00,00,
487708040,00000116,false,Rx,0,8,34,04,01,00,20,00,00,FF,
487712083,000000AD,false,Rx,0,8,5E,ED,BF,FF,00,14,00,00,
487712339,000000AE,false,Rx,0,8,B2,0D,00,00,FF,3C,01,02,
487712493,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
487712759,0000012D,false,Rx,0,8,F9,8F,7F,00,00,00,FE,3F,
487713594,000000A7,false,Rx,0,8,3C,DB,DF,7C,FD,CD,97,3D,
487713845,000000A8,false,Rx,0,8,7F,9B,BD,A4,7F,64,F0,11,
487714906,000000AF,false,Rx,0,4,83,77,67,01,00,00,00,00,
487715966,0000012B,false,Rx,0,8,0B,44,40,28,00,00,00,00,
487716339,00000040,false,Rx,0,8,31,0E,00,44,C1,00,00,00,
487716572,00000086,false,Rx,0,8,03,0B,2C,20,00,00,00,00,
487717322,000003D8,false,Rx,0,8,00,00,08,00,00,00,00,00,
487717555,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
487717821,00000101,false,Rx,0,8,93,05,80,00,A2,00,00,00,
487718063,00000106,false,Rx,0,8,F3,05,63,00,02,00,00,00,
487722970,0000011E,false,Rx,0,8,0F,05,00,00,00,00,00,00,
487722975,0000031E,false,Rx,0,8,EC,F9,3F,00,00,00,00,40,
487722980,0000032C,false,Rx,0,8,00,0F,00,00,98,24,00,00,
487722986,0000032F,false,Rx,0,8,00,FF,00,00,00,00,5A,01,
487722991,00000462,false,Rx,0,8,82,80,93,5A,C1,81,B4,00,
487722996,000000AD,false,Rx,0,8,84,EE,BF,FF,00,14,00,00,
487723002,00000465,false,Rx,0,8,00,00,00,00,00,00,00,80,
487723007,000000AE,false,Rx,0,8,8A,0E,00,00,FF,3C,01,02,
487723012,00000394,false,Rx,0,8,D9,19,00,1A,00,00,00,00,
487723914,000000A7,false,Rx,0,8,45,EC,DF,7C,FD,CD,A7,3D,
487724150,000000A8,false,Rx,0,8,9E,AC,9D,E4,7F,64,E8,11,
487724384,00000107,false,Rx,0,8,00,00,F8,87,81,10,5B,BF,
487724618,00000120,false,Rx,0,8,42,06,00,02,01,08,FF,01,
487724866,00000121,false,Rx,0,8,A5,06,00,00,39,5A,7E,FE,
487725016,000000AF,false,Rx,0,4,83,78,00,00,00,00,00,00,
487725275,00000147,false,Rx,0,8,00,00,00,00,F0,6B,C0,1C,
487726381,00000086,false,Rx,0,8,10,0C,2C,20,00,00,00,00,
487727520,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
487727809,000000FD,false,Rx,0,8,B7,D5,1F,80,00,00,00,00,
487728080,00000116,false,Rx,0,8,50,05,01,00,20,00,00,FF,
487729558,000003B5,false,Rx,0,8,87,FE,12,35,0C,96,20,00,
487732080,000000AD,false,Rx,0,8,D5,EF,BF,FF,00,14,00,00,
487732335,000000AE,false,Rx,0,8,68,0F,00,00,FF,3C,01,02,
487732490,00000128,false,Rx,0,3,84,4E,D6,00,00,00,00,00,
487732752,0000012D,false,Rx,0,8,5D,80,7F,00,00,00,FE,3F,
487733565,000000A7,false,Rx,0,8,B5,ED,DF,7C,FD,CD,A7,3D,
487733788,000000A8,false,Rx,0,8,BA,AD,9D,E4,7F,64,DC,11,
487734025,0000030B,false,Rx,0,8,10,2E,00,00,08,00,00,10,
487734915,000000AF,false,Rx,0,4,83,79,00,00,00,00,00,00,
487736357,00000086,false,Rx,0,8,74,0D,2C,20,00,00,00,00,
487737256,000003E5,false,Rx,0,8,3B,23,00,00,00,00,00,00,
487737510,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
487737986,00000101,false,Rx,0,8,3F,06,80,00,A2,00,00,00,
487744157,00000106,false,Rx,0,8,5F,06,63,00,02,00,00,00,
487744162,0000011E,false,Rx,0,8,A3,06,00,00,00,00,00,00,
487744167,00000365,false,Rx,0,8,AE,06,14,00,8B,0F,88,7A,
487744173,000000AD,false,Rx,0,8,48,E0,BF,FF,00,14,00,00,
487744178,000000AE,false,Rx,0,8,DF,00,00,00,FF,3C,01,02,
487744183,000000A7,false,Rx,0,8,27,EE,9F,7C,FD,CD,A7,3D,
487744189,000000A8,false,Rx,0,8,C8,AE,7D,E4,7F,64,D4,11,
487744194,00000107,false,Rx,0,8,00,00,F8,86,81,10,67,BF,
487744269,00000120,false,Rx,0,8,40,07,00,02,01,08,FF,01,
487744524,00000121,false,Rx,0,8,F6,07,00,00,39,5A,7E,FE,
487744766,00000147,false,Rx,0,8,00,00,00,00,F0,6B,C0,1C,
487744929,000000AF,false,Rx,0,4,83,7A,98,01,00,00,00,00,
487745164,00000391,false,Rx,0,8,0D,8D,22,34,00,27,00,22,
487745397,000003BE,false,Rx,0,8,29,03,E6,00,C8,80,00,80,
487745573,000003C0,false,Rx,0,4,0E,07,03,00,00,00,00,00,
487745820,000003C7,false,Rx,0,8,01,10,24,00,00,40,80,00,
487746062,000003D6,false,Rx,0,8,06,00,00,00,00,00,30,00,
487746294,00000086,false,Rx,0,8,D8,0E,2C,20,00,00,00,00,
487746549,0000012B,false,Rx,0,8,AE,45,40,28,00,00,00,00,
487746817,00000570,false,Rx,0,8,FF,00,00,00,00,00,00,00,
487747631,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
487747875,000000FD,false,Rx,0,8,A5,D6,1F,80,00,00,00,00,
487748134,00000116,false,Rx,0,8,FC,06,01,00,20,00,00,FF,
487748528,000005F0,false,Rx,0,8,FD,00,64,00,00,64,00,00,
487751428,000005AC,false,Rx,0,8,00,00,FF,FE,FE,F7,07,00,
487752132,000000AD,false,Rx,0,8,86,E1,BF,FF,00,14,00,00,
487752385,000000AE,false,Rx,0,8,30,01,00,00,FF,3C,01,02,
487752541,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
487752789,0000012D,false,Rx,0,8,0A,81,7F,00,00,00,FE,3F,
487753584,000000A7,false,Rx,0,8,F6,EF,9F,7C,FD,CD,97,3D,
487753808,000000A8,false,Rx,0,8,26,9F,7D,E4,7F,64,C8,11,
487754915,000000AF,false,Rx,0,4,83,7B,98,01,00,00,00,00,
487756378,00000086,false,Rx,0,8,BC,0F,2C,20,00,00,00,00,
487757473,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
487757761,00000101,false,Rx,0,8,5B,07,80,00,A2,00,00,00,
487758024,00000106,false,Rx,0,8,3B,07,63,00,02,00,00,00,
487764179,0000011E,false,Rx,0,8,C7,07,00,00,00,00,00,00,
487764184,1B000010,true,Rx,0,8,10,00,04,05,11,00,00,00,
487764190,16A95414,true,Rx,0,8,00,30,7E,C3,0F,00,00,00,
487764195,000000AD,false,Rx,0,8,62,E2,BF,FF,00,14,00,00,
487764200,000000AE,false,Rx,0,8,31,02,00,00,FF,3C,01,02,
487764206,000000B1,false,Rx,0,8,71,2E,00,00,00,00,00,00,
487764211,000000A7,false,Rx,0,8,29,E0,DF,7C,FD,CD,A7,3D,
487764366,000000A8,false,Rx,0,8,CF,A0,7D,E4,7F,64,C4,11,
487764599,00000107,false,Rx,0,8,00,00,F8,84,81,10,74,BF,
487764855,00000120,false,Rx,0,8,19,08,00,02,01,08,FF,01,
487765009,000000AF,false,Rx,0,4,83,7C,00,00,00,00,00,00,
487765243,00000121,false,Rx,0,8,35,08,00,00,39,5A,7E,FE,
487765498,00000147,false,Rx,0,8,00,00,00,00,F0,6B,C0,1C,
487766322,00000040,false,Rx,0,8,55,0F,00,44,C1,00,00,00,
487766555,00000086,false,Rx,0,8,FE,00,2C,20,00,00,00,00,
487767597,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
487767875,000000FD,false,Rx,0,8,9F,D7,1F,80,00,00,00,00,
487768134,00000116,false,Rx,0,8,98,07,01,00,20,00,00,FF,
487768390,00000392,false,Rx,0,8,42,24,00,00,00,00,00,04,
487769179,0000031E,false,Rx,0,8,D8,FA,3F,00,00,00,00,40,
487769413,0000032C,false,Rx,0,8,00,0F,00,00,98,24,00,00,
487769668,0000032F,false,Rx,0,8,00,FF,00,00,00,00,5A,01,
487771419,000003DB,false,Rx,0,8,50,00,01,04,07,24,01,A1,
487771965,00000463,false,Rx,0,8,02,49,1F,00,00,00,00,00,
487772224,000000AD,false,Rx,0,8,E3,E3,BF,FF,00,14,00,00,
487772458,000000AE,false,Rx,0,8,14,03,00,00,FF,3C,01,02,
487772608,00000128,false,Rx,0,3,84,FF,0E,00,00,00,00,00,
487772875,0000012D,false,Rx,0,8,18,82,7F,00,00,00,FE,3F,
487773134,000003C8,false,Rx,0,8,00,00,54,24,00,60,01,82,
487773626,000000A7,false,Rx,0,8,A1,E1,DF,7C,FD,CD,A7,3D,
487773864,000000A8,false,Rx,0,8,A0,A1,5D,E4,7F,64,BC,11,
487774927,000000AF,false,Rx,0,4,83,7D,00,00,00,00,00,00,
487775987,0000012B,false,Rx,0,8,B7,46,40,28,00,00,00,00,
487776357,00000086,false,Rx,0,8,9A,01,2C,20,00,00,00,00,
487777500,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
487777764,00000101,false,Rx,0,8,E9,08,80,00,A2,03,00,00,
487778028,00000106,false,Rx,0,8,79,08,63,00,02,00,00,00,
487785365,0000011E,false,Rx,0,8,85,08,00,00,00,00,00,00,
487785370,000003DD,false,Rx,0,8,48,04,10,18,FE,4F,0A,00,
487785376,000000AD,false,Rx,0,8,41,E4,BF,FF,00,14,00,00,
487785381,000000AE,false,Rx,0,8,1A,04,00,00,FF,3C,01,02,
487785386,0000030B,false,Rx,0,8,10,2F,00,00,08,00,00,10,
487785392,000000A7,false,Rx,0,8,D5,E2,DF,7C,FD,CD,A7,3D,
487785397,000000A8,false,Rx,0,8,3C,A2,5D,E4,7F,64,B4,11,
487785402,00000107,false,Rx,0,8,00,00,F8,83,81,10,74,BF,
487785408,00000120,false,Rx,0,8,4F,09,00,02,01,08,FF,01,
487785413,00000121,false,Rx,0,8,CA,09,00,00,39,5A,7E,FE,
487785418,000000AF,false,Rx,0,4,83,7E,4C,01,00,00,00,00,
487785423,00000147,false,Rx,0,8,00,00,00,00,F0,6B,C0,1C,
487786369,00000086,false,Rx,0,8,36,02,2C,20,00,00,00,00,
487787607,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
487787877,000000FD,false,Rx,0,8,58,D8,1F,80,00,00,00,00,
487788131,00000116,false,Rx,0,8,DA,08,01,00,20,00,00,FF,
487791419,00000365,false,Rx,0,8,AE,06,14,00,8B,0F,88,7A,
487792104,000000AD,false,Rx,0,8,74,E5,BF,FF,00,14,00,00,
487792338,000000AE,false,Rx,0,8,E1,05,00,00,FF,3C,01,02,
487792514,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
487792752,0000012D,false,Rx,0,8,89,83,7F,00,00,00,FE,3F,
487793567,000000A7,false,Rx,0,8,93,E3,DF,7C,FD,D1,A7,3D,
487793797,000000A8,false,Rx,0,8,69,A3,3D,E4,7F,64,B0,11,
487794041,00000641,false,Rx,0,8,75,11,42,13,14,12,7D,14,
487794274,00000676,false,Rx,0,8,00,00,00,80,00,C0,20,01,
487794927,000000AF,false,Rx,0,4,83,7F,4C,01,00,00,00,00,
487796361,00000086,false,Rx,0,8,52,03,2C,20,00,00,00,00,
487797519,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
487797782,00000101,false,Rx,0,8,8D,09,80,00,A2,03,00,00,
487798043,00000106,false,Rx,0,8,1D,09,63,00,02,00,00,00,
487803010,0000011E,false,Rx,0,8,E1,09,00,00,00,00,00,00,
487803016,000003DE,false,Rx,0,8,FE,00,00,00,00,00,00,00,
487803021,000000AD,false,Rx,0,8,6A,E6,BF,FF,00,14,00,00,
487803026,1B000015,true,Rx,0,8,15,00,04,02,01,00,00,00,
487803032,000000AE,false,Rx,0,8,BA,06,00,00,FF,3C,01,02,
487803286,17331F10,true,Rx,0,4,37,D2,01,01,00,00,00,00,
487803593,000000A7,false,Rx,0,8,A9,E4,DF,7C,FD,D1,A7,3D,
487803855,000000A8,false,Rx,0,8,1D,A4,3D,E4,7F,64,A4,11,
487804063,00000107,false,Rx,0,8,00,00,F8,81,01,11,81,BF,
487804323,00000120,false,Rx,0,8,94,0A,00,02,01,08,FF,01,
487804557,00000121,false,Rx,0,8,DE,0A,20,C0,38,5A,7E,FE,
487804800,00000147,false,Rx,0,8,00,00,00,00,F0,6B,C0,1C,
487804963,000000AF,false,Rx,0,4,83,70,00,00,00,00,00,00,
487805256,1B000053,true,Rx,0,8,53,00,04,01,01,00,00,00,
487805987,0000012B,false,Rx,0,8,92,47,40,28,00,00,00,00,
487806353,00000086,false,Rx,0,8,41,04,2C,20,00,00,00,00,
487807538,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
487807832,000000FD,false,Rx,0,8,6A,D9,1F,80,00,00,00,00,
487808086,00000116,false,Rx,0,8,BE,09,01,00,20,00,00,FF,
487812093,000000AD,false,Rx,0,8,35,E7,BF,FF,00,14,00,00,
487812347,000000AE,false,Rx,0,8,28,07,00,00,FF,3C,01,02,
487812502,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
487812769,0000012D,false,Rx,0,8,06,84,7F,00,00,00,FE,3F,
487813602,000000A7,false,Rx,0,8,0F,F5,1F,7D,FD,D1,A7,3D,
487813823,000000A8,false,Rx,0,8,BA,A5,3D,24,80,64,A0,11,
487814914,000000AF,false,Rx,0,4,83,71,00,00,00,00,00,00,
487816349,00000040,false,Rx,0,8,17,00,00,44,C1,00,00,00,
487816583,00000086,false,Rx,0,8,25,05,2C,20,00,00,00,00,
487817309,00000041,false,Rx,0,8,1D,00,00,00,00,00,00,00,
487817562,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
487817808,00000101,false,Rx,0,8,EE,0A,80,00,A2,05,00,00,
487818229,00000106,false,Rx,0,8,B1,0A,63,00,02,00,00,00,
487824220,000003D8,false,Rx,0,8,00,00,08,00,00,00,00,00,
487824225,0000011E,false,Rx,0,8,4D,0A,00,00,00,00,00,00,
487824231,0000031E,false,Rx,0,8,FE,FB,3F,00,00,00,00,40,
487824236,0000032C,false,Rx,0,8,00,0F,00,00,98,24,00,00,
487824241,0000032F,false,Rx,0,8,00,FF,00,00,00,00,5A,01,
487824247,00000520,false,Rx,0,8,4B,02,00,08,00,0A,00,0A,
487824252,17F00015,true,Rx,0,8,00,15,00,00,00,00,00,80,
487824257,00000464,false,Rx,0,8,10,4C,00,00,00,00,00,00,
487824308,000000AD,false,Rx,0,8,A2,E8,BF,FF,00,14,00,00,
487824313,000000AE,false,Rx,0,8,5F,08,00,00,FF,3C,01,02,
487824318,000000A7,false,Rx,0,8,9C,F6,1F,7D,FD,D1,A7,3D,
487824324,000000A8,false,Rx,0,8,56,A6,1D,24,80,64,9C,11,
487824329,00000107,false,Rx,0,8,00,00,F8,81,01,11,8E,BF,
487824334,00000120,false,Rx,0,8,38,0B,00,02,01,08,FF,01,
487824554,00000121,false,Rx,0,8,75,0B,20,C0,38,5A,7E,FE,
487824799,00000147,false,Rx,0,8,00,00,00,00,F0,6B,C0,1C,
487824962,000000AF,false,Rx,0,4,83,72,00,00,00,00,00,00,
487826380,00000086,false,Rx,0,8,89,06,2C,20,00,00,00,00,
487827539,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
487827804,000000FD,false,Rx,0,8,26,DA,1F,80,00,00,00,00,
487828086,00000116,false,Rx,0,8,12,0A,01,00,20,00,00,FF,
487829467,000003B5,false,Rx,0,8,87,FE,12,34,0C,93,20,00,
487832084,000000AD,false,Rx,0,8,A6,E9,BF,FF,00,14,00,00,
487832339,000000AE,false,Rx,0,8,B7,09,00,00,FF,3C,01,02,
487832494,00000128,false,Rx,0,3,84,3A,29,00,00,00,00,00,
487832751,0000012D,false,Rx,0,8,79,85,7F,00,00,00,FE,3F,
487833587,0000030B,false,Rx,0,8,10,20,00,00,08,00,00,10,
487833817,000000A7,false,Rx,0,8,15,F7,1F,7D,FD,D1,A7,3D,
487834039,000000A8,false,Rx,0,8,43,A7,1D,24,80,64,9C,11,
487834901,000000AF,false,Rx,0,4,83,73,00,00,00,00,00,00,
487836025,0000012B,false,Rx,0,8,47,48,40,28,00,00,00,00,
487836379,00000086,false,Rx,0,8,ED,07,2C,20,00,00,00,00,
487837519,000003E5,false,Rx,0,8,6A,24,00,00,00,00,00,00,
487837765,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
487838007,00000101,false,Rx,0,8,8A,0B,80,00,A2,05,00,00,
487838262,00000106,false,Rx,0,8,D5,0B,63,00,02,00,00,00,
487844272,0000011E,false,Rx,0,8,29,0B,00,00,00,00,00,00,
487844277,00000365,false,Rx,0,8,AE,06,14,00,8B,0F,88,7A,
487844283,000000AD,false,Rx,0,8,F7,EA,BF,FF,00,14,00,00,
487844288,000000AE,false,Rx,0,8,CB,0A,00,00,FF,3C,01,02,
487844293,000000A7,false,Rx,0,8,58,F8,1F,7D,FD,D1,A7,3D,
487844299,000000A8,false,Rx,0,8,59,A8,1D,24,80,64,98,11,
487844468,00000107,false,Rx,0,8,00,00,F8,7F,01,11,9B,BF,
487844732,00000120,false,Rx,0,8,E2,0C,00,02,01,08,FF,01,
487844953,00000121,false,Rx,0,8,A9,0C,60,C0,38,5A,7E,FE,
487845103,000000AF,false,Rx,0,4,83,74,13,01,00,00,00,00,
487845363,00000147,false,Rx,0,8,00,00,00,00,F0,6B,C0,1C,
487845598,00000391,false,Rx,0,8,0D,8D,22,36,00,2E,00,22,
487845848,000003BE,false,Rx,0,8,DE,04,E6,00,C8,80,00,80,
487846004,000003C0,false,Rx,0,4,4F,08,03,00,00,00,00,00,
487846237,000003C7,false,Rx,0,8,74,10,24,00,00,40,80,00,
487846493,000003D6,false,Rx,0,8,07,00,00,00,00,00,30,00,
487846734,00000086,false,Rx,0,8,AF,08,2C,20,00,00,00,00,
487847609,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
487847883,000000FD,false,Rx,0,8,09,DB,1F,80,00,00,00,00,
487848116,00000116,false,Rx,0,8,76,0B,01,00,20,00,00,FF,
487851416,000005AC,false,Rx,0,8,00,00,FF,FE,FE,F7,07,00,
487852103,000000AD,false,Rx,0,8,42,EB,BF,FF,00,14,00,00,
487852359,000000AE,false,Rx,0,8,69,0B,00,00,FF,3C,01,02,
487852514,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
487852760,0000012D,false,Rx,0,8,C9,86,7F,00,00,00,FE,3F,
487853742,000000A7,false,Rx,0,8,20,09,20,7D,FD,D5,A7,3D,
487853965,000000A8,false,Rx,0,8,68,A9,FD,23,80,64,90,11,
487854906,000000AF,false,Rx,0,4,83,75,13,01,00,00,00,00,
487856361,00000086,false,Rx,0,8,CB,09,2C,20,00,00,00,00,
487857540,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
487857809,00000101,false,Rx,0,8,99,0C,80,00,A2,05,00,00,
487858070,00000106,false,Rx,0,8,C6,0C,63,00,02,00,00,00,
487858324,0000011E,false,Rx,0,8,3A,0C,00,00,00,00,00,00,
487864331,16A95414,true,Rx,0,8,00,30,7E,C3,0F,00,00,00,
487864337,000000AD,false,Rx,0,8,2F,EC,BF,FF,00,14,00,00,
487864342,000000AE,false,Rx,0,8,D1,0C,00,00,FF,3C,01,02,
487864347,000000B1,false,Rx,0,8,4D,2F,00,00,00,00,00,00,
487864353,000000A7,false,Rx,0,8,11,2A,61,7D,FD,D9,A7,3D,
487864358,000000A8,false,Rx,0,8,AC,AA,1D,24,80,64,8C,11,
487864363,00000107,false,Rx,0,8,00,00,F8,7E,01,11,9B,BF,
487864369,00000120,false,Rx,0,8,52,0D,00,02,01,08,FF,01,
487864544,00000121,false,Rx,0,8,19,AD,00,C1,18,5A,7E,FE,
487864789,00000147,false,Rx,0,8,00,00,00,00,F0,6B,C0,1C,
487864953,000000AF,false,Rx,0,4,83,76,00,00,00,00,00,00,
487866033,0000012B,false,Rx,0,8,4F,49,40,28,00,00,00,00,
487866307,00000040,false,Rx,0,8,73,01,00,44,C1,00,00,00,
487866541,00000086,false,Rx,0,8,67,0A,2C,20,00,00,00,00,
487867606,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
487867875,000000FD,false,Rx,0,8,90,DC,1F,80,00,00,00,00,
487868129,00000116,false,Rx,0,8,65,0C,01,00,20,00,00,FF,
487868384,00000392,false,Rx,0,8,26,25,00,00,00,00,00,04,
487868916,000006B4,false,Rx,0,8,00,91,97,71,29,33,56,57,
487869190,0000031E,false,Rx,0,8,5D,FC,3F,00,00,00,00,40,
487869424,0000032C,false,Rx,0,8,00,0F,00,00,98,24,00,00,
487869680,0000032F,false,Rx,0,8,00,FF,00,00,00,00,5A,01,
487871429,000003DB,false,Rx,0,8,50,00,01,04,07,24,01,A1,
487871995,00000462,false,Rx,0,8,01,00,38,00,00,01,00,00,
487872228,000000AD,false,Rx,0,8,5E,ED,BF,FF,00,14,00,00,
487872483,000000AE,false,Rx,0,8,B2,0D,00,00,FF,3C,01,02,
487872639,00000128,false,Rx,0,3,84,3A,D6,00,00,00,00,00,
487872893,0000012D,false,Rx,0,8,98,87,7F,00,00,00,FE,3F,
487873149,000003C8,false,Rx,0,8,00,00,54,24,00,60,01,82,
487873442,1B000077,true,Rx,0,8,77,00,04,02,01,00,00,00,
487873677,000000A7,false,Rx,0,8,D3,CB,A2,7D,FD,DD,A7,3D,
487873906,000000A8,false,Rx,0,8,22,AB,FD,23,80,64,84,11,
487874901,000000AF,false,Rx,0,4,83,77,00,00,00,00,00,00,
487876360,00000086,false,Rx,0,8,03,0B,2C,20,00,00,00,00,
487877559,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
487877832,00000101,false,Rx,0,8,87,0D,80,00,A2,02,00,00,
487878087,00000106,false,Rx,0,8,A2,0D,63,00,02,00,00,00,
487878341,0000011E,false,Rx,0,8,5E,0D,00,00,00,00,00,00,
487885522,000001AB,false,Rx,0,8,22,05,04,02,18,00,04,00,
487885527,000003DD,false,Rx,0,8,48,04,10,18,FE,4F,0A,00,
487885533,000000AD,false,Rx,0,8,84,EE,BF,FF,00,14,00,00,
487885538,000000AE,false,Rx,0,8,8A,0E,00,00,FF,3C,01,02,
487885543,00000394,false,Rx,0,8,13,1A,00,1A,00,00,00,00,
487885549,0000030B,false,Rx,0,8,10,21,00,00,08,00,00,10,
487885554,000000A7,false,Rx,0,8,D0,6C,E4,7D,FD,E1,A7,3D,
487885559,000000A8,false,Rx,0,8,3C,AC,FD,23,80,64,84,11,
487885565,00000107,false,Rx,0,8,00,00,F8,7D,01,11,A8,BF,
487885570,00000120,false,Rx,0,8,39,0E,00,02,01,08,FF,01,
487885575,00000121,false,Rx,0,8,F6,7E,E2,C2,18,5A,7E,FE,
487885581,000000AF,false,Rx,0,4,83,78,EC,01,00,00,00,00,
487885586,00000147,false,Rx,0,8,00,00,00,00,F0,77,C0,1C,
487886369,00000086,false,Rx,0,8,10,0C,2C,20,00,00,00,00,
487887606,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
487887863,000000FD,false,Rx,0,8,19,DD,1F,80,00,00,00,00,
487888122,00000116,false,Rx,0,8,01,0D,01,00,20,00,00,FF,
487888377,000001A2,false,Rx,0,8,8F,02,00,00,00,00,00,00,
487891416,00000365,false,Rx,0,8,AE,06,14,00,8C,0F,88,7A,
487892098,000000AD,false,Rx,0,8,D5,EF,BF,FF,00,14,00,00,
487892357,000000AE,false,Rx,0,8,68,0F,00,00,FF,3C,01,02,
487892507,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
487892755,0000012D,false,Rx,0,8,57,88,7F,00,00,00,FE,3F,
487893614,000000A7,false,Rx,0,8,C2,5D,26,7E,FD,E9,A7,3D,
487893860,000000A8,false,Rx,0,8,12,AD,FD,63,80,64,84,11,
487894923,000000AF,false,Rx,0,4,83,79,EC,01,00,00,00,00,
487895988,0000012B,false,Rx,0,8,5F,4A,40,28,00,00,00,00,
487896360,00000086,false,Rx,0,8,74,0D,2C,20,00,00,00,00,
487897480,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
487897758,00000101,false,Rx,0,8,9F,0E,80,00,A2,00,40,00,
487898009,00000106,false,Rx,0,8,0E,0E,63,00,02,00,00,00,
487898238,0000011E,false,Rx,0,8,F2,0E,00,00,00,00,00,00,
487904334,1B000076,true,Rx,0,8,76,00,04,01,01,00,00,00,
487904339,000003DE,false,Rx,0,8,FE,00,00,00,00,00,00,00,
487904344,000000AD,false,Rx,0,8,48,E0,BF,FF,00,14,00,00,
487904350,000000AE,false,Rx,0,8,DF,00,00,00,FF,3C,01,02,
487904355,000000A7,false,Rx,0,8,0B,EE,A8,7E,FD,05,A8,3D,
487904360,000000A8,false,Rx,0,8,EC,AE,DD,E3,81,64,84,11,
487904366,00000107,false,Rx,0,8,00,00,F8,7D,81,11,B5,BF,
487904371,00000120,false,Rx,0,8,EC,0F,00,02,01,08,FF,01,
487904525,00000121,false,Rx,0,8,7D,AF,84,43,18,5A,7E,FE,
487904767,00000147,false,Rx,0,8,00,00,00,00,F0,7F,C0,1C,
487904952,000000AF,false,Rx,0,4,83,7A,00,00,00,00,00,00,
487906369,00000086,false,Rx,0,8,D8,0E,2C,20,00,00,00,00,
487907486,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
487907770,000000FD,false,Rx,0,8,E6,DE,1F,80,00,00,00,00,
487908012,00000116,false,Rx,0,8,AD,0E,01,00,20,00,00,FF,
487912113,000000AD,false,Rx,0,8,86,E1,BF,FF,00,14,00,00,
487912341,000000AE,false,Rx,0,8,30,01,00,00,FF,3C,01,02,
487912496,00000128,false,Rx,0,3,84,FF,0F,00,00,00,00,00,
487912769,0000012D,false,Rx,0,8,F2,89,7F,00,00,00,FE,3F,
487913624,000000A7,false,Rx,0,8,4C,4F,6B,80,FD,29,A8,3D,
487913872,000000A8,false,Rx,0,8,5B,AF,DD,23,84,64,80,11,
487914915,000000AF,false,Rx,0,4,83,7B,00,00,00,00,00,00,
487916310,00000040,false,Rx,0,8,DF,02,00,44,C1,00,00,00,
487916543,00000086,false,Rx,0,8,BC,0F,2C,20,00,00,00,00,
487917269,000003D8,false,Rx,0,8,00,00,08,00,00,00,00,00,
487917525,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
487917769,00000101,false,Rx,0,8,0B,0F,80,00,A2,03,40,00,
487918005,00000106,false,Rx,0,8,6A,0F,63,00,02,00,00,00,
487918264,0000011E,false,Rx,0,8,96,0F,00,00,00,00,00,00,
487923189,0000031E,false,Rx,0,8,F4,FD,3F,00,00,00,00,40,
487923195,0000032C,false,Rx,0,8,00,0F,00,00,98,24,00,00,
487923200,0000032F,false,Rx,0,8,00,FF,00,00,00,00,5A,01,
487923205,00000463,false,Rx,0,8,00,E0,03,00,00,00,00,00,
