Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
99852120,000000AE,false,Rx,0,8,14,03,00,00,FF,3C,01,02,
99852287,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
99852528,0000012D,false,Rx,0,8,7B,8A,7F,00,00,00,FE,3F,
99852763,000000A7,false,Rx,0,8,BB,1B,A0,80,FD,09,A8,3D,
99853019,00000040,false,Rx,0,8,DF,02,00,44,C1,00,00,00,
99853234,000000A8,false,Rx,0,8,F6,AB,1D,A1,82,64,F8,0D,
99853817,000003D8,false,Rx,0,8,00,00,08,00,00,00,00,00,
99854905,16A95414,true,Rx,0,8,00,30,7E,C3,0F,00,00,00,
99855173,17F00015,true,Rx,0,8,00,15,00,00,00,00,00,80,
99858885,00000086,false,Rx,0,8,C4,0A,01,20,00,00,00,00,
99865053,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
99865059,000000FD,false,Rx,0,8,90,DC,1F,80,00,00,00,00,
99865064,00000116,false,Rx,0,8,87,0C,01,04,00,00,00,FF,
99865069,00000392,false,Rx,0,8,26,25,00,00,00,00,00,04,
99865075,0000065D,false,Rx,0,8,C3,20,2B,12,00,40,82,7B,
99865080,000000AD,false,Rx,0,8,41,E4,BF,FF,00,14,00,00,
99865085,000000AF,false,Rx,0,4,83,7D,00,00,00,00,00,00,
99865091,000000AE,false,Rx,0,8,1A,04,00,00,FF,3C,01,02,
99865096,000000A7,false,Rx,0,8,04,1C,A0,80,FD,09,A8,3D,
99865101,000000A8,false,Rx,0,8,BF,AC,1D,A1,82,64,00,0E,
99865107,00000107,false,Rx,0,8,00,00,F8,2C,01,00,DF,8B,
99865112,00000120,false,Rx,0,8,39,0E,00,02,01,08,FF,01,
99865117,00000121,false,Rx,0,8,18,0E,00,40,37,5A,7E,FE,
99865123,00000147,false,Rx,0,8,00,00,00,00,F0,A3,60,1D,
99865128,000003DB,false,Rx,0,8,50,00,01,04,07,24,01,A3,
99868876,00000086,false,Rx,0,8,A0,0B,01,20,00,00,00,00,
99869421,0000012B,false,Rx,0,8,0B,44,40,28,00,00,00,00,
99869716,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
99869969,00000101,false,Rx,0,8,93,0D,81,01,A2,00,40,00,
99870238,00000106,false,Rx,0,8,A2,0D,63,00,02,00,00,00,
99870481,0000011E,false,Rx,0,8,5E,0D,00,00,00,00,00,00,
99870735,000001AB,false,Rx,0,8,23,0D,04,02,18,00,04,00,
99871678,000000AF,false,Rx,0,4,83,7E,00,00,00,00,00,00,
99871913,000000AD,false,Rx,0,8,74,E5,BF,FF,00,14,00,00,
99872168,00000366,false,Rx,0,8,00,00,10,3E,80,03,00,00,
99872396,000000AE,false,Rx,0,8,E1,05,00,00,FF,3C,01,02,
99872650,00000464,false,Rx,0,8,08,4C,00,00,00,00,00,00,
99872885,000000A7,false,Rx,0,8,45,1D,A0,80,FD,05,A8,3D,
99873120,000000A8,false,Rx,0,8,94,AD,1D,A1,82,64,04,0E,
99873265,00000128,false,Rx,0,3,84,FF,0A,00,00,00,00,00,
99873507,0000012D,false,Rx,0,8,60,8B,7F,00,00,00,FE,3F,
99874848,000003DD,false,Rx,0,8,48,04,10,08,FE,4F,07,00,
99877235,0000031E,false,Rx,0,8,C9,F3,3F,00,00,00,00,40,
99877478,0000032C,false,Rx,0,8,00,0F,00,00,98,24,00,00,
99877712,0000032F,false,Rx,0,8,00,FF,00,00,00,00,08,01,
99878876,00000086,false,Rx,0,8,B3,0C,01,20,00,00,00,00,
99885071,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
99885077,000000FD,false,Rx,0,8,19,DD,1F,80,00,00,00,00,
99885082,00000116,false,Rx,0,8,E3,0D,01,04,00,00,00,FF,
99885087,000001A2,false,Rx,0,8,B0,0A,00,00,00,00,00,00,
99885093,000000AD,false,Rx,0,8,6A,E6,BF,FF,00,14,00,00,
99885098,000000AF,false,Rx,0,4,83,7F,20,01,00,00,00,00,
99885103,000000AE,false,Rx,0,8,BA,06,00,00,FF,3C,01,02,
99885108,000000B1,false,Rx,0,8,13,20,00,00,00,00,00,00,
99885114,000000A7,false,Rx,0,8,2E,1E,A0,80,FD,05,B8,3D,
99885119,000000A8,false,Rx,0,8,84,BE,1D,A1,82,64,04,0E,
99885124,00000107,false,Rx,0,8,00,00,F8,2C,01,00,DF,8B,
99885130,00000120,false,Rx,0,8,EC,0F,00,02,01,08,FF,01,
99885135,00000121,false,Rx,0,8,AE,0F,00,40,37,5A,7E,FE,
99885140,00000147,false,Rx,0,8,00,00,00,00,F0,A3,60,1D,
99885146,00000365,false,Rx,0,8,AD,06,14,00,8E,0F,88,7A,
99888876,00000086,false,Rx,0,8,D7,0D,01,20,00,00,00,00,
99889639,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
99889895,000005F5,false,Rx,0,8,FE,07,F8,1F,00,FF,DF,FF,
99890149,00000101,false,Rx,0,8,3E,0E,81,01,A2,03,00,00,
99890397,00000106,false,Rx,0,8,0E,0E,63,00,02,00,00,00,
99890626,0000011E,false,Rx,0,8,F2,0E,00,00,00,00,00,00,
99891560,000000AF,false,Rx,0,4,83,70,20,01,00,00,00,00,
99891795,000000AD,false,Rx,0,8,35,E7,BF,FF,00,14,00,00,
99892049,000000AE,false,Rx,0,8,28,07,00,00,FF,3C,01,02,
99892212,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
99892454,0000012D,false,Rx,0,8,52,8C,7F,00,00,00,FE,3F,
99892707,000003C8,false,Rx,0,8,00,00,54,24,00,60,11,94,
99892942,000000A7,false,Rx,0,8,DB,1F,60,80,FD,05,B8,3D,
99893177,000000A8,false,Rx,0,8,33,BF,1D,A1,82,64,00,0E,
99894876,000003DE,false,Rx,0,8,FE,00,00,00,00,00,00,00,
99895679,0000030B,false,Rx,0,8,10,23,00,00,08,00,00,10,
99898867,00000086,false,Rx,0,8,7B,0E,01,20,00,00,00,00,
99905076,0000012B,false,Rx,0,8,AE,45,40,28,00,00,00,00,
99905082,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
99905087,000000FD,false,Rx,0,8,E6,DE,1F,80,00,00,00,00,
99905092,00000116,false,Rx,0,8,4F,0E,01,04,00,00,00,FF,
99905098,000000AD,false,Rx,0,8,A2,E8,BF,FF,00,14,00,00,
99905103,000000AF,false,Rx,0,4,83,71,00,00,00,00,00,00,
99905108,000000AE,false,Rx,0,8,5F,08,00,00,FF,3C,01,02,
99905113,000003E5,false,Rx,0,8,3E,27,00,00,00,00,00,00,
99905119,000000A7,false,Rx,0,8,12,10,60,80,FD,05,B8,3D,
99905124,00000040,false,Rx,0,8,BB,03,00,44,C1,00,00,00,
99905129,000000A8,false,Rx,0,8,5B,B0,1D,A1,82,64,00,0E,
99905135,00000107,false,Rx,0,8,00,00,F8,2C,01,00,EC,8B,
99905140,00000120,false,Rx,0,8,26,00,00,02,01,08,FF,01,
99905145,00000121,false,Rx,0,8,60,00,00,40,37,5A,7E,FE,
99905151,00000147,false,Rx,0,8,00,00,00,00,F0,A3,60,1D,
99905156,00000391,false,Rx,0,8,12,90,22,47,00,27,00,22,
99905161,000003BE,false,Rx,0,8,6A,0D,E6,00,C8,80,00,80,
99905167,000003C7,false,Rx,0,8,7E,10,24,00,00,40,80,00,
99908871,00000086,false,Rx,0,8,1F,0F,01,20,00,00,00,00,
99909687,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
99909976,00000101,false,Rx,0,8,20,0F,81,01,A2,04,00,00,
99910238,00000106,false,Rx,0,8,6A,0F,63,00,02,00,00,00,
99910480,0000011E,false,Rx,0,8,96,0F,00,00,00,00,00,00,
99911748,000000AD,false,Rx,0,8,A6,E9,BF,FF,00,14,00,00,
99911923,000000AF,false,Rx,0,4,83,72,00,00,00,00,00,00,
99912157,000000AE,false,Rx,0,8,B7,09,00,00,FF,3C,01,02,
99912328,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
99912569,0000012D,false,Rx,0,8,3E,8D,7F,00,00,00,FE,3F,
99912804,000000A7,false,Rx,0,8,9A,11,60,80,FD,05,B8,3D,
99913040,000000A8,false,Rx,0,8,21,B1,1D,A1,82,64,00,0E,
99918885,00000086,false,Rx,0,8,5D,00,01,20,00,00,00,00,
99925111,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
99925116,000000FD,false,Rx,0,8,71,DF,1F,80,00,00,00,00,
99925121,00000116,false,Rx,0,8,2B,0F,01,04,00,00,00,FF,
99925127,00000366,false,Rx,0,8,00,00,10,3E,80,03,00,00,
99925132,000000AD,false,Rx,0,8,F7,EA,BF,FF,00,14,00,00,
99925138,000000AF,false,Rx,0,4,83,73,00,00,00,00,00,00,
99925143,000000AE,false,Rx,0,8,CB,0A,00,00,FF,3C,01,02,
99925148,000000A7,false,Rx,0,8,EE,12,60,80,FD,05,B8,3D,
99925153,000000A8,false,Rx,0,8,C8,B2,1D,E1,82,64,04,0E,
99925159,00000107,false,Rx,0,8,00,00,F8,2C,01,00,EC,8B,
99925164,00000120,false,Rx,0,8,D3,01,00,02,01,08,FF,01,
99925169,00000121,false,Rx,0,8,0C,01,00,40,37,5A,7E,FE,
99925175,00000147,false,Rx,0,8,00,00,00,00,F0,A3,60,1D,
99925180,00000462,false,Rx,0,8,00,00,38,00,00,01,00,00,
99927468,0000031E,false,Rx,0,8,64,F4,3F,00,00,00,00,40,
99927724,0000032C,false,Rx,0,8,00,0F,00,00,98,24,00,00,
99927953,0000032F,false,Rx,0,8,00,FF,00,00,00,00,08,01,
99928884,00000086,false,Rx,0,8,39,01,01,20,00,00,00,00,
99929433,0000012B,false,Rx,0,8,B7,46,40,28,00,00,00,00,
99929688,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
99929963,00000101,false,Rx,0,8,AD,00,81,01,A2,02,00,00,
99930230,00000106,false,Rx,0,8,28,00,63,00,02,00,00,00,
99930452,0000011E,false,Rx,0,8,D4,00,00,00,00,00,00,00,
99931750,000000AD,false,Rx,0,8,42,EB,BF,FF,00,14,00,00,
99931904,000000AF,false,Rx,0,4,83,74,00,00,00,00,00,00,
99932139,000000AE,false,Rx,0,8,69,0B,00,00,FF,3C,01,02,
99932307,000003C0,false,Rx,0,4,35,0F,03,00,00,00,00,00,
99932451,00000128,false,Rx,0,3,84,A2,38,00,00,00,00,00,
99932706,000003D6,false,Rx,0,8,0B,00,00,00,00,00,30,00,
99932941,000000A7,false,Rx,0,8,6F,13,60,80,FD,05,B8,3D,
99933176,000000A8,false,Rx,0,8,27,B3,1D,E1,82,64,04,0E,
99933411,0000012D,false,Rx,0,8,0E,8E,7F,00,00,00,FE,3F,
99933679,1B000053,true,Rx,0,8,53,00,04,01,01,00,00,00,
99934018,000005F0,false,Rx,0,8,FD,00,64,00,00,64,00,00,
99934845,00000365,false,Rx,0,8,AD,06,14,00,8E,0F,88,7A,
99936849,000003B5,false,Rx,0,8,87,FE,12,3E,0C,A1,20,00,
99938826,1B000015,true,Rx,0,8,15,00,04,02,01,00,00,00,
99939059,00000086,false,Rx,0,8,95,02,01,20,00,00,00,00,
99946402,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
99946407,000005F7,false,Rx,0,8,00,FF,FB,DF,FF,FE,FF,FF,
99946413,000000FD,false,Rx,0,8,0B,D0,1F,80,00,00,00,00,
99946418,00000116,false,Rx,0,8,69,00,01,04,00,00,00,FF,
99946423,000000AD,false,Rx,0,8,2F,EC,BF,FF,00,14,00,00,
99946429,000000AF,false,Rx,0,4,83,75,9A,01,00,00,00,00,
99946434,000000AE,false,Rx,0,8,D1,0C,00,00,FF,3C,01,02,
99946439,000000A7,false,Rx,0,8,55,14,60,80,FD,05,B8,3D,
99946444,000000A8,false,Rx,0,8,8B,B4,1D,E1,82,64,04,0E,
99946450,00000107,false,Rx,0,8,00,00,F8,2C,01,00,F9,8B,
99946455,00000120,false,Rx,0,8,2B,02,00,02,01,08,FF,01,
99946460,00000121,false,Rx,0,8,83,02,00,40,37,5A,7E,FE,
99946466,00000147,false,Rx,0,8,00,00,00,00,F0,A3,60,1D,
99946471,000005AC,false,Rx,0,8,00,00,FF,FE,FE,F7,07,00,
99946476,0000030B,false,Rx,0,8,10,24,00,00,08,00,00,10,
99948864,00000086,false,Rx,0,8,F1,03,01,20,00,00,00,00,
99949592,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
99949867,00000101,false,Rx,0,8,F2,01,80,01,A2,04,00,00,
99950121,00000106,false,Rx,0,8,4C,01,63,00,02,00,00,00,
99950366,0000011E,false,Rx,0,8,B0,01,00,00,00,00,00,00,
99951548,000000AF,false,Rx,0,4,83,76,9A,01,00,00,00,00,
99951782,000000AD,false,Rx,0,8,5E,ED,BF,FF,00,14,00,00,
99952036,000000AE,false,Rx,0,8,B2,0D,00,00,FF,3C,01,02,
99952318,1B000010,true,Rx,0,8,10,00,04,05,11,00,00,00,
99952487,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
99952760,1B000076,true,Rx,0,8,76,00,04,01,01,00,0A,00,
99953015,00000040,false,Rx,0,8,A8,04,00,44,C1,00,00,00,
99953255,000000A7,false,Rx,0,8,2E,15,60,80,FD,05,B8,3D,
99953487,000000A8,false,Rx,0,8,E1,B5,1D,E1,82,64,04,0E,
99953722,0000012D,false,Rx,0,8,F9,8F,7F,00,00,00,FE,3F,
99953955,000003D8,false,Rx,0,8,00,00,08,00,00,00,00,00,
99954905,16A95414,true,Rx,0,8,00,30,7E,C3,0F,00,00,00,
99955140,00000520,false,Rx,0,8,7E,0B,00,08,00,0A,00,0A,
99958867,00000086,false,Rx,0,8,E2,04,01,20,00,00,00,00,
99965129,0000012B,false,Rx,0,8,92,47,40,28,00,00,00,00,
99965134,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
99965140,000000FD,false,Rx,0,8,01,D1,1F,80,00,00,00,00,
99965145,00000116,false,Rx,0,8,0D,01,01,04,00,00,00,FF,
99965150,00000392,false,Rx,0,8,8A,26,00,00,00,00,00,04,
99965156,000000AD,false,Rx,0,8,84,EE,BF,FF,00,14,00,00,
99965161,000000AF,false,Rx,0,4,83,77,00,00,00,00,00,00,
99965166,000000AE,false,Rx,0,8,8A,0E,00,00,FF,3C,01,02,
99965171,00000394,false,Rx,0,8,70,15,00,1A,00,00,00,00,
99965177,000000A7,false,Rx,0,8,BD,16,60,80,FD,05,B8,3D,
99965183,000000A8,false,Rx,0,8,A1,B6,1D,E1,82,64,0C,0E,
99965189,00000107,false,Rx,0,8,00,00,F8,2C,01,00,06,8C,
99965195,00000120,false,Rx,0,8,F9,03,00,02,01,08,FF,01,
99965201,00000121,false,Rx,0,8,71,03,00,40,37,5A,7E,FE,
99965207,00000147,false,Rx,0,8,00,00,00,00,F0,A3,60,1D,
99965212,000003DB,false,Rx,0,8,50,00,01,04,07,24,01,A3,
99968868,00000086,false,Rx,0,8,86,05,01,20,00,00,00,00,
99969576,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
99969849,00000101,false,Rx,0,8,5E,02,80,01,A2,04,00,00,
99970104,00000106,false,Rx,0,8,E0,02,63,00,02,00,00,00,
99970378,0000011E,false,Rx,0,8,1C,02,00,00,00,00,00,00,
99971580,00000366,false,Rx,0,8,00,00,10,3E,80,03,00,00,
99971814,000000AD,false,Rx,0,8,D5,EF,BF,FF,00,14,00,00,
99971990,000000AF,false,Rx,0,4,83,78,00,00,00,00,00,00,
99972229,000000AE,false,Rx,0,8,68,0F,00,00,FF,3C,01,02,
99972471,00000463,false,Rx,0,8,00,E0,3F,00,00,00,00,00,
99972628,00000128,false,Rx,0,3,84,A2,C7,00,00,00,00,00,
99972862,000000A7,false,Rx,0,8,34,17,60,80,FD,05,B8,3D,
99973097,000000A8,false,Rx,0,8,6C,B7,1D,E1,82,64,18,0E,
99973322,0000012D,false,Rx,0,8,5D,80,7F,00,00,00,FE,3F,
99974847,000003DD,false,Rx,0,8,48,04,10,08,FE,4F,07,00,
99977285,0000031E,false,Rx,0,8,1B,F5,3F,00,00,00,00,40,
99977527,0000032C,false,Rx,0,8,00,0F,00,00,98,24,00,00,
99977782,0000032F,false,Rx,0,8,00,FF,00,00,00,00,08,01,
99978889,00000086,false,Rx,0,8,2A,06,01,20,00,00,00,00,
99985151,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
99985156,000000FD,false,Rx,0,8,CE,D2,1F,80,00,00,00,00,
99985162,00000116,false,Rx,0,8,A1,02,01,04,00,00,00,FF,
99985167,000000AD,false,Rx,0,8,48,E0,BF,FF,00,14,00,00,
99985172,000000AF,false,Rx,0,4,83,79,65,01,00,00,00,00,
99985177,000000AE,false,Rx,0,8,DF,00,00,00,FF,3C,01,02,
99985183,000000B1,false,Rx,0,8,D6,21,00,00,00,00,00,00,
99985189,000000A7,false,Rx,0,8,F3,18,60,80,FD,01,B8,3D,
99985195,000000A8,false,Rx,0,8,76,B8,1D,E1,82,64,1C,0E,
99985202,00000107,false,Rx,0,8,00,00,F8,2C,01,00,06,8C,
99985207,00000120,false,Rx,0,8,AF,04,00,02,01,08,FF,01,
99985213,00000121,false,Rx,0,8,CC,04,00,40,37,5A,7E,FE,
99985218,00000147,false,Rx,0,8,00,00,00,00,F0,A3,60,1D,
99985223,00000365,false,Rx,0,8,AD,06,15,00,8E,0F,88,7A,
99988865,00000086,false,Rx,0,8,4E,07,01,20,00,00,00,00,
99989434,0000012B,false,Rx,0,8,47,48,40,28,00,00,00,00,
99989688,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
99989962,00000101,false,Rx,0,8,40,03,80,01,A2,03,00,00,
99990232,00000106,false,Rx,0,8,84,03,63,00,02,00,00,00,
99990474,0000011E,false,Rx,0,8,78,03,00,00,00,00,00,00,
99991758,000000AD,false,Rx,0,8,86,E1,BF,FF,00,14,00,00,
99991913,000000AF,false,Rx,0,4,83,7A,65,01,00,00,00,00,
99992146,000000AE,false,Rx,0,8,30,01,00,00,FF,3C,01,02,
99992343,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
99992576,0000012D,false,Rx,0,8,0A,81,7F,00,00,00,FE,3F,
99992831,000003C8,false,Rx,0,8,00,00,54,24,00,60,11,94,
99993066,000000A7,false,Rx,0,8,3A,19,20,80,FD,01,B8,3D,
99993293,000000A8,false,Rx,0,8,74,B9,1D,E1,82,64,14,0E,
99993574,1B000077,true,Rx,0,8,77,00,04,02,01,00,00,00,
99994850,000003DE,false,Rx,0,8,FE,00,00,00,00,00,00,00,
99995679,0000030B,false,Rx,0,8,10,25,00,00,08,00,00,10,
99998862,00000086,false,Rx,0,8,0C,08,01,20,00,00,00,00,
100005224,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
100005229,000000FD,false,Rx,0,8,BB,D3,1F,80,00,00,00,00,
100005235,00000116,false,Rx,0,8,C5,03,01,04,00,00,00,FF,
100005240,000000AD,false,Rx,0,8,62,E2,BF,FF,00,14,00,00,
100005245,000000AF,false,Rx,0,4,83,7B,00,00,00,00,00,00,
100005251,000000AE,false,Rx,0,8,31,02,00,00,FF,3C,01,02,
100005256,000003E5,false,Rx,0,8,93,28,00,00,00,00,00,00,
100005261,00000040,false,Rx,0,8,CC,05,00,44,C1,00,00,00,
100005267,000000A7,false,Rx,0,8,B6,1A,20,80,FD,05,B8,3D,
100005272,000000A8,false,Rx,0,8,BB,BA,1D,E1,82,64,0C,0E,
100005277,00000107,false,Rx,0,8,00,00,F8,2C,01,00,13,8C,
100005283,00000120,false,Rx,0,8,AD,05,00,02,01,08,FF,01,
100005288,00000121,false,Rx,0,8,BC,05,00,80,37,5A,7E,FE,
100005293,00000147,false,Rx,0,8,00,00,00,00,F0,A3,60,1D,
100005299,000002C2,false,Rx,0,8,00,00,00,00,00,00,00,00,
100005304,00000391,false,Rx,0,8,12,90,22,48,00,27,00,22,
100005309,000003BE,false,Rx,0,8,75,0E,E6,00,C8,80,00,80,
100005315,000003C7,false,Rx,0,8,01,10,24,00,00,40,80,00,
100005477,17F00076,true,Rx,0,8,20,76,00,00,00,00,00,80,
100005712,00000640,false,Rx,0,8,E0,93,9D,CD,7D,A0,0F,44,
100005947,00000647,false,Rx,0,8,B8,FD,FF,7F,00,00,00,C1,
100006210,0000065F,false,Rx,0,8,2E,20,00,00,00,00,2E,7F,
100006427,00000670,false,Rx,0,8,19,10,00,00,00,03,00,88,
100008896,00000086,false,Rx,0,8,68,09,01,20,00,00,00,00,
100009712,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
100010012,00000101,false,Rx,0,8,E6,04,80,01,A2,02,00,00,
100010254,00000106,false,Rx,0,8,97,04,63,00,02,00,00,00,
100010518,0000011E,false,Rx,0,8,6B,04,00,00,00,00,00,00,
100010910,000006B4,false,Rx,0,8,01,48,31,37,41,55,30,48,
100011560,000000AF,false,Rx,0,4,83,7C,00,00,00,00,00,00,
100011795,000000AD,false,Rx,0,8,E3,E3,BF,FF,00,14,00,00,
100012048,000000AE,false,Rx,0,8,14,03,00,00,FF,3C,01,02,
100012212,00000128,false,Rx,0,3,84,FF,0B,00,00,00,00,00,
100012454,0000012D,false,Rx,0,8,18,82,7F,00,00,00,FE,3F,
100012769,000000A7,false,Rx,0,8,C1,1B,60,80,FD,05,B8,3D,
100012982,000000A8,false,Rx,0,8,76,BB,1D,E1,82,64,0C,0E,
100018884,00000086,false,Rx,0,8,C4,0A,01,20,00,00,00,00,
100026392,0000012B,false,Rx,0,8,4F,49,40,28,00,00,00,00,
100026397,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
100026402,000000FD,false,Rx,0,8,2D,D4,1F,80,00,00,00,00,
100026408,00000116,false,Rx,0,8,D6,04,01,04,00,00,00,FF,
100026413,00000366,false,Rx,0,8,00,00,10,3E,80,03,00,00,
100026418,000000AD,false,Rx,0,8,41,E4,BF,FF,00,14,00,00,
100026424,000000AF,false,Rx,0,4,83,7D,20,01,00,00,00,00,
100026429,000000AE,false,Rx,0,8,1A,04,00,00,FF,3C,01,02,
100026434,00000464,false,Rx,0,8,08,4C,00,00,00,00,00,00,
100026439,000000A7,false,Rx,0,8,87,1C,20,80,FD,05,A8,3D,
100026445,000000A8,false,Rx,0,8,5F,AC,1D,A1,82,64,10,0E,
100026450,00000107,false,Rx,0,8,00,00,F8,2C,01,00,13,8C,
100026455,00000120,false,Rx,0,8,42,06,00,02,01,08,FF,01,
100026461,00000121,false,Rx,0,8,BB,06,00,80,37,5A,7E,FE,
100026466,00000147,false,Rx,0,8,00,00,00,00,F0,A3,60,1D,
100027411,0000031E,false,Rx,0,8,9C,F6,3F,00,00,00,00,40,
100027644,0000032C,false,Rx,0,8,00,0F,00,00,98,24,00,00,
100027900,0000032F,false,Rx,0,8,00,FF,00,00,00,00,08,01,
100028863,00000086,false,Rx,0,8,A0,0B,01,20,00,00,00,00,
100029612,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
100029944,00000101,false,Rx,0,8,4D,05,80,01,A2,04,00,00,
100030206,00000106,false,Rx,0,8,F3,05,63,00,02,00,00,00,
100030448,0000011E,false,Rx,0,8,0F,05,00,00,00,00,00,00,
100031572,000003C0,false,Rx,0,4,74,00,03,00,00,00,00,00,
100031807,000000AD,false,Rx,0,8,74,E5,BF,FF,00,14,00,00,
100031961,000000AF,false,Rx,0,4,83,7E,20,01,00,00,00,00,
100032229,000000AE,false,Rx,0,8,E1,05,00,00,FF,3C,01,02,
100032451,000003D6,false,Rx,0,8,0C,00,00,00,00,00,30,00,
100032608,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
100032841,000000A7,false,Rx,0,8,77,1D,20,80,FD,05,A8,3D,
100033077,000000A8,false,Rx,0,8,74,AD,1D,A1,82,64,14,0E,
100033298,0000012D,false,Rx,0,8,89,83,7F,00,00,00,FE,3F,
100034846,00000365,false,Rx,0,8,AD,06,15,00,8E,0F,88,7A,
100036776,000003B5,false,Rx,0,8,87,FE,12,3E,0C,A1,20,00,
100037397,000005EA,false,Rx,0,8,00,00,00,36,F8,FE,FB,FF,
100038442,1A55552B,true,Rx,0,8,00,00,00,00,00,FE,F8,03,
100038853,00000086,false,Rx,0,8,B3,0C,01,20,00,00,00,00,
100045205,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
100045210,000000FD,false,Rx,0,8,B7,D5,1F,80,00,00,00,00,
100045215,00000116,false,Rx,0,8,B2,05,01,04,00,00,00,FF,
100045221,000000AD,false,Rx,0,8,6A,E6,BF,FF,00,14,00,00,
100045226,000000AF,false,Rx,0,4,83,7F,00,00,00,00,00,00,
100045231,000000AE,false,Rx,0,8,BA,06,00,00,FF,3C,01,02,
100045236,000000A7,false,Rx,0,8,6F,1E,60,80,FD,01,A8,3D,
100045242,000000A8,false,Rx,0,8,C6,AE,1D,A1,82,64,14,0E,
100045247,00000107,false,Rx,0,8,00,00,F8,2C,01,00,20,8C,
100045252,00000120,false,Rx,0,8,40,07,00,02,01,08,FF,01,
100045258,00000121,false,Rx,0,8,E8,07,00,80,37,5A,7E,FE,
100045263,00000147,false,Rx,0,8,00,00,00,00,F0,A3,60,1D,
100045268,000005AC,false,Rx,0,8,00,00,FF,FE,FE,F7,07,00,
100045747,0000030B,false,Rx,0,8,10,26,00,00,08,00,00,10,
100048865,00000086,false,Rx,0,8,D7,0D,01,20,00,00,00,00,
100049434,0000012B,false,Rx,0,8,5F,4A,40,28,00,00,00,00,
100049689,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
100049923,00000101,false,Rx,0,8,2E,06,80,01,A2,02,00,00,
100050177,00000106,false,Rx,0,8,5F,06,63,00,02,00,00,00,
100050434,0000011E,false,Rx,0,8,A3,06,00,00,00,00,00,00,
100051692,000000AF,false,Rx,0,4,83,70,00,00,00,00,00,00,
100051926,000000AD,false,Rx,0,8,35,E7,BF,FF,00,14,00,00,
100052155,000000AE,false,Rx,0,8,28,07,00,00,FF,3C,01,02,
100052355,00000128,false,Rx,0,3,80,00,00,00,00,00,00,00,
100052590,0000012D,false,Rx,0,8,06,84,7F,00,00,00,FE,3F,
100052818,00000040,false,Rx,0,8,60,06,00,44,C1,00,00,00,
100053078,000000A7,false,Rx,0,8,A8,1F,20,80,FD,01,A8,3D,
100053308,000000A8,false,Rx,0,8,49,AF,1D,A1,82,64,14,0E,
100053768,000003D8,false,Rx,0,8,00,00,08,00,00,00,00,00,
100054888,16A95414,true,Rx,0,8,00,30,7E,C3,0F,00,00,00,
100058869,00000086,false,Rx,0,8,7B,0E,01,20,00,00,00,00,
100065249,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
100065254,000000FD,false,Rx,0,8,A5,D6,1F,80,00,00,00,00,
100065260,00000116,false,Rx,0,8,1E,06,01,04,00,00,00,FF,
100065265,00000392,false,Rx,0,8,EE,27,00,00,00,00,00,04,
100065270,000000AD,false,Rx,0,8,A2,E8,BF,FF,00,14,00,00,
100065276,000000AF,false,Rx,0,4,83,71,00,00,00,00,00,00,
100065281,000000AE,false,Rx,0,8,5F,08,00,00,FF,3C,01,02,
100065286,000000A7,false,Rx,0,8,61,10,20,80,FD,01,A8,3D,
100065291,000000A8,false,Rx,0,8,69,A0,1D,A1,82,64,18,0E,
100065297,00000107,false,Rx,0,8,00,00,F8,2C,01,00,2D,8C,
100065302,00000120,false,Rx,0,8,19,08,00,02,01,08,FF,01,
100065307,00000121,false,Rx,0,8,6C,08,00,40,37,5A,7E,FE,
100065313,00000147,false,Rx,0,8,00,00,00,00,F0,A3,60,1D,
100065318,000003DB,false,Rx,0,8,50,00,01,04,07,24,01,A3,
100068896,00000086,false,Rx,0,8,1F,0F,01,20,00,00,00,00,
