Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1000781866,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1000821640,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1000841874,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1000881688,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1000901976,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1000941599,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1000961874,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1001001639,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1001022592,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1001061667,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1001082451,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1001121706,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1001142876,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1001181592,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1001198130,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
1001202806,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1001241640,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1001262730,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1001301688,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1001322667,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1001361719,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1001383167,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1001421728,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1001444911,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1001481619,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1001505080,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1001541678,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1001565138,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1001601707,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1001624910,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1001661666,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1001675461,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1001698116,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
1001721632,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1001736248,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1001781673,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1001796612,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1001841719,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1001857403,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1001901706,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1001918200,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1001961691,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1001978552,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1002021631,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1002039623,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1002081687,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1002100013,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1002141720,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1002160371,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1002198087,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
1002201730,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1002221910,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1002261692,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1002281884,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1002321798,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1002341890,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1002381667,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1002403100,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1002441699,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1002462967,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1002501710,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1002523296,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1002561810,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1002583672,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1002621718,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1002644913,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
1002681668,0000070F,false,Rx,0,8,03,22,2B,F3,00,00,00,00,
1002698088,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,00,
1002704920,00000779,false,Rx,0,8,05,62,2B,F3,00,00,AA,AA,
