Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
568375412,000000A8,false,Rx,0,8,9E,AD,1D,E1,82,64,30,0E,
568376728,000000AD,false,Rx,0,8,0E,EF,BF,FF,85,18,00,80,
568376950,000000AE,false,Rx,0,8,74,0F,00,00,FF,3C,03,02,
568377126,00000128,false,Rx,0,3,75,FF,06,00,00,00,00,00,
568377359,0000012D,false,Rx,0,8,E8,80,7F,00,00,01,FE,3F,
568377588,00000086,false,Rx,0,8,F2,0D,1E,20,00,00,00,00,
568377846,000003C8,false,Rx,0,8,00,00,54,24,02,60,01,88,
568378081,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
568378336,00000101,false,Rx,0,8,8A,06,80,00,A2,01,00,00,
568384392,00000106,false,Rx,0,8,51,06,42,05,02,00,00,20,
568384397,0000011E,false,Rx,0,8,A3,06,00,00,00,00,00,00,
568384402,000003DD,false,Rx,0,8,48,04,10,18,FE,4F,0A,00,
568384408,000000AF,false,Rx,0,4,72,8A,30,01,00,00,00,00,
568384413,0000012B,false,Rx,0,8,AE,45,40,28,00,00,00,00,
568384418,1B000015,true,Rx,0,8,15,00,04,02,01,00,00,00,
568384631,000003E5,false,Rx,0,8,7E,29,00,00,00,00,00,00,
568385124,0000030B,false,Rx,0,8,10,2B,00,00,08,00,00,10,
568385359,000000A7,false,Rx,0,8,D8,0E,E0,7F,FD,FD,A7,3D,
568385593,000000A8,false,Rx,0,8,84,AE,1D,E1,82,64,2C,0E,
568385819,00000107,false,Rx,0,8,00,00,F8,2C,01,00,12,BB,
568386062,00000120,false,Rx,0,8,40,07,00,02,01,08,FF,01,
568386297,00000121,false,Rx,0,8,AF,07,00,40,37,5A,7E,FE,
568386530,00000147,false,Rx,0,8,00,00,00,00,F0,9B,60,1D,
568386771,000000AD,false,Rx,0,8,93,E0,BF,FF,85,18,00,80,
568387039,000000AE,false,Rx,0,8,C3,00,00,00,FF,3C,03,02,
568387471,00000086,false,Rx,0,8,5E,0E,1E,20,00,00,00,00,
568387983,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
568388257,000000FD,false,Rx,0,8,A5,D6,1F,80,00,00,00,00,
568388511,00000116,false,Rx,0,8,74,06,01,00,40,00,00,FF,
568389140,00000365,false,Rx,0,8,AB,06,15,00,8E,0F,84,7A,
568393282,000000AF,false,Rx,0,4,72,8B,30,01,00,00,00,00,
568395816,000000A7,false,Rx,0,8,06,0F,E0,7F,FD,FD,A7,3D,
568396033,000000A8,false,Rx,0,8,0B,AF,1D,E1,82,64,2C,0E,
568396274,17331110,true,Rx,0,5,44,51,0F,1C,15,00,00,00,
568396720,000000AD,false,Rx,0,8,5D,E1,BF,FF,85,18,00,80,
568396937,000000AE,false,Rx,0,8,2C,01,00,00,FF,3C,03,02,
568397116,00000128,false,Rx,0,3,71,00,00,00,00,00,00,00,
568397371,0000012D,false,Rx,0,8,BF,81,7F,00,00,01,FE,3F,
568397604,00000086,false,Rx,0,8,3A,0F,1E,20,00,00,00,00,
568397973,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
568398203,00000040,false,Rx,0,8,F9,0C,00,44,C1,00,00,00,
568398463,00000101,false,Rx,0,8,AB,07,80,00,A2,03,00,00,
568404485,000003D8,false,Rx,0,8,00,00,08,00,00,00,00,00,
568404490,00000106,false,Rx,0,8,35,07,42,05,02,00,00,20,
568404496,0000011E,false,Rx,0,8,C7,07,00,00,00,00,00,00,
568404501,000003DE,false,Rx,0,8,FE,00,00,00,00,00,00,00,
568404506,00000520,false,Rx,0,8,58,05,00,08,00,0A,00,0A,
568404512,000003B5,false,Rx,0,8,87,FE,12,3A,0C,92,20,00,
568404517,000005EA,false,Rx,0,8,00,00,00,36,F8,FE,FB,FF,
568404522,1A55552B,true,Rx,0,8,00,00,00,00,00,FE,F8,03,
568404528,000000AF,false,Rx,0,4,72,8C,00,00,00,00,00,00,
568404533,1B000053,true,Rx,0,8,53,00,04,01,01,00,00,00,
568405158,000000A7,false,Rx,0,8,CF,00,E0,7F,FD,FD,A7,3D,
568405397,000000A8,false,Rx,0,8,5B,A0,1D,E1,82,64,28,0E,
568405653,00000107,false,Rx,0,8,00,00,F8,2C,01,00,1E,BB,
568405880,00000120,false,Rx,0,8,19,08,00,02,01,08,FF,01,
568406115,00000121,false,Rx,0,8,6C,08,00,40,37,5A,7E,FE,
568406343,00000147,false,Rx,0,8,00,00,00,00,F0,9B,60,1D,
568406682,000000AD,false,Rx,0,8,B9,E2,BF,FF,85,18,00,80,
568406934,000000AE,false,Rx,0,8,2D,02,00,00,FF,3C,03,02,
568407485,00000086,false,Rx,0,8,78,00,1E,20,00,00,00,00,
568407915,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
568408208,000000FD,false,Rx,0,8,9F,D7,1F,80,00,00,00,00,
568408464,00000116,false,Rx,0,8,10,07,01,00,40,00,00,FF,
568413278,000000AF,false,Rx,0,4,72,8D,00,00,00,00,00,00,
568413669,0000012B,false,Rx,0,8,B7,46,40,28,00,00,00,00,
568415163,000000A7,false,Rx,0,8,47,01,E0,7F,FD,FD,A7,3D,
568415398,000000A8,false,Rx,0,8,69,A1,1D,E1,82,64,24,0E,
568416701,000000AD,false,Rx,0,8,38,E3,BF,FF,85,18,00,80,
568416946,000000AE,false,Rx,0,8,08,03,00,00,FF,3C,03,02,
568417121,00000128,false,Rx,0,3,75,D6,7B,00,00,00,00,00,
568417349,0000012D,false,Rx,0,8,AD,82,7F,00,00,01,FE,3F,
568417609,00000086,false,Rx,0,8,1C,01,1E,20,00,00,00,00,
568417981,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
568418230,00000101,false,Rx,0,8,C7,08,80,01,A2,04,00,00,
568418489,00000106,false,Rx,0,8,77,08,42,05,02,00,00,20,
568424484,0000011E,false,Rx,0,8,85,08,00,00,00,00,00,00,
568424489,0000031E,false,Rx,0,8,9A,F7,3F,00,00,00,00,40,
568424494,0000032C,false,Rx,0,8,00,0F,00,00,10,25,00,00,
568424500,0000032F,false,Rx,0,8,00,FF,00,00,00,00,F8,00,
568424505,000000AF,false,Rx,0,4,72,8E,AD,01,00,00,00,00,
568424510,00000462,false,Rx,0,8,01,00,38,00,00,01,00,00,
568425199,000000A7,false,Rx,0,8,33,02,E0,7F,FD,FD,A7,3D,
568425412,000000A8,false,Rx,0,8,BD,A2,1D,E1,82,64,20,0E,
568425668,00000107,false,Rx,0,8,00,00,F8,2C,01,00,1E,BB,
568425903,00000120,false,Rx,0,8,4F,09,00,02,01,08,FF,01,
568426111,00000121,false,Rx,0,8,93,09,00,40,37,5A,7E,FE,
568426372,00000147,false,Rx,0,8,00,00,00,00,F0,9B,60,1D,
568426711,000000AD,false,Rx,0,8,9A,E4,BF,FF,85,18,00,80,
568426955,000000AE,false,Rx,0,8,06,04,00,00,FF,3C,03,02,
568427485,00000086,false,Rx,0,8,B0,02,1E,20,00,00,00,00,
568427887,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
568428181,000000FD,false,Rx,0,8,58,D8,1F,80,00,00,00,00,
568428436,00000116,false,Rx,0,8,52,08,01,00,40,00,00,FF,
568433269,000000AF,false,Rx,0,4,72,8F,AD,01,00,00,00,00,
568435081,0000030B,false,Rx,0,8,10,2C,00,00,08,00,00,10,
568435316,000000A7,false,Rx,0,8,F5,03,E0,7F,FD,01,A8,3D,
568435530,000000A8,false,Rx,0,8,52,A3,1D,E1,82,64,20,0E,
568436699,000000AD,false,Rx,0,8,AF,E5,BF,FF,85,18,00,80,
568436942,000000AE,false,Rx,0,8,FD,05,00,00,FF,3C,03,02,
568437115,00000128,false,Rx,0,3,71,00,00,00,00,00,00,00,
568437369,0000012D,false,Rx,0,8,3C,83,7F,00,00,01,FE,3F,
568437625,00000086,false,Rx,0,8,D4,03,1E,20,00,00,00,00,
568437974,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
568438228,00000101,false,Rx,0,8,42,09,80,00,A2,05,00,00,
568438483,00000106,false,Rx,0,8,13,09,42,05,02,00,00,20,
568443321,0000011E,false,Rx,0,8,E1,09,00,00,00,00,00,00,
568443326,00000365,false,Rx,0,8,AB,06,15,00,8F,0F,84,7A,
568443332,000000AF,false,Rx,0,4,72,80,00,00,00,00,00,00,
568443684,0000012B,false,Rx,0,8,92,47,40,28,00,00,00,00,
568445180,000000A7,false,Rx,0,8,CF,04,E0,7F,FD,01,A8,3D,
568445414,000000A8,false,Rx,0,8,B9,A4,1D,E1,82,64,1C,0E,
568445648,00000107,false,Rx,0,8,00,00,F8,2C,01,00,2A,BB,
568445896,00000120,false,Rx,0,8,94,0A,00,02,01,08,FF,01,
568446131,00000121,false,Rx,0,8,F6,0A,00,40,37,5A,7E,FE,
568446364,00000147,false,Rx,0,8,00,00,00,00,F0,9B,60,1D,
568446598,00000391,false,Rx,0,8,12,8A,21,4A,00,27,00,22,
568446856,000000AD,false,Rx,0,8,B1,E6,BF,FF,85,18,00,80,
568447070,000003BE,false,Rx,0,8,91,0D,E6,50,88,80,00,80,
568447304,000000AE,false,Rx,0,8,A6,06,00,00,FF,3C,03,02,
568447480,000003C0,false,Rx,0,4,80,0E,03,00,00,00,00,00,
568447748,000003C7,false,Rx,0,8,70,10,24,00,00,40,80,00,
568447971,00000086,false,Rx,0,8,C7,04,1E,20,00,00,00,00,
568448204,00000040,false,Rx,0,8,9D,0D,00,44,C1,00,00,00,
568448459,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
568448723,000000FD,false,Rx,0,8,6A,D9,1F,80,00,00,00,00,
568448965,000003D6,false,Rx,0,8,0D,08,00,00,00,00,30,00,
568449220,00000116,false,Rx,0,8,36,09,01,00,40,00,00,FF,
568449453,000005AC,false,Rx,0,8,00,00,FF,FE,FE,F7,07,00,
568453281,000000AF,false,Rx,0,4,72,81,00,00,00,00,00,00,
568455190,000000A7,false,Rx,0,8,B4,05,E0,7F,FD,01,A8,3D,
568455426,000000A8,false,Rx,0,8,94,A5,1D,E1,82,64,20,0E,
568456712,000000AD,false,Rx,0,8,EE,E7,BF,FF,85,18,00,80,
568456955,000000AE,false,Rx,0,8,34,07,00,00,FF,3C,03,02,
568457110,00000128,false,Rx,0,3,75,D6,84,00,00,00,00,00,
568457366,0000012D,false,Rx,0,8,B3,84,7F,00,00,01,FE,3F,
568457599,00000086,false,Rx,0,8,A3,05,1E,20,00,00,00,00,
568457974,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
568458227,00000101,false,Rx,0,8,30,0A,80,01,A2,01,00,00,
568458483,00000106,false,Rx,0,8,4B,0A,43,05,02,00,00,20,
568464516,0000011E,false,Rx,0,8,4D,0A,00,00,00,00,00,00,
568464521,16A95414,true,Rx,0,8,00,30,7E,C3,0F,00,00,00,
568464527,000000AF,false,Rx,0,4,72,82,52,01,00,00,00,00,
568465192,000000A7,false,Rx,0,8,6C,06,20,80,FD,01,A8,3D,
568465400,000000A8,false,Rx,0,8,A4,A6,1D,E1,82,64,20,0E,
568465660,00000107,false,Rx,0,8,00,00,F8,2C,01,00,36,BB,
568465894,00000120,false,Rx,0,8,38,0B,00,02,01,08,FF,01,
568466128,00000121,false,Rx,0,8,1A,0B,00,80,37,5A,7E,FE,
568466384,00000147,false,Rx,0,8,00,00,00,00,F0,9B,60,1D,
568466704,000000AD,false,Rx,0,8,79,E8,BF,FF,85,18,00,80,
568466946,000000AE,false,Rx,0,8,43,08,00,00,FF,3C,03,02,
568467220,000000B1,false,Rx,0,8,8B,25,00,00,00,00,00,00,
568467494,00000086,false,Rx,0,8,0F,06,1E,20,00,00,00,00,
568468046,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
568468319,000000FD,false,Rx,0,8,26,DA,1F,80,00,00,00,00,
568468575,00000116,false,Rx,0,8,9A,0A,01,00,40,00,00,FF,
568468819,00000392,false,Rx,0,8,00,2B,00,00,00,00,00,04,
568469115,000003DB,false,Rx,0,8,50,00,01,06,47,24,01,A3,
568470518,000006B4,false,Rx,0,8,02,4D,35,33,31,32,37,37,
568470927,0000031E,false,Rx,0,8,D3,F8,3F,00,00,00,00,40,
568471182,0000032C,false,Rx,0,8,00,0F,00,00,10,25,00,00,
568471436,0000032F,false,Rx,0,8,00,FF,00,00,00,00,F8,00,
568473268,000000AF,false,Rx,0,4,72,83,52,01,00,00,00,00,
568473707,0000012B,false,Rx,0,8,47,48,40,28,00,00,00,00,
568474002,00000463,false,Rx,0,8,00,E0,03,00,00,00,00,00,
568475211,000000A7,false,Rx,0,8,E5,07,20,80,FD,01,A8,3D,
568475446,000000A8,false,Rx,0,8,89,A7,1D,E1,82,64,24,0E,
568476731,000000AD,false,Rx,0,8,7D,E9,BF,FF,85,18,00,80,
568476953,000000AE,false,Rx,0,8,AB,09,00,00,FF,3C,03,02,
568477129,00000128,false,Rx,0,3,71,00,00,00,00,00,00,00,
568477362,0000012D,false,Rx,0,8,CC,85,7F,00,00,01,FE,3F,
568477618,00000086,false,Rx,0,8,6B,07,1E,20,00,00,00,00,
568477845,000003C8,false,Rx,0,8,00,00,54,24,02,60,01,88,
568478100,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
568478394,1B000077,true,Rx,0,8,77,00,04,02,01,00,00,00,
568484538,00000101,false,Rx,0,8,54,0B,80,01,A2,01,00,00,
568484543,00000106,false,Rx,0,8,2F,0B,43,05,02,00,00,20,
568484548,0000011E,false,Rx,0,8,29,0B,00,00,00,00,00,00,
568484554,000001AB,false,Rx,0,8,FE,09,04,02,18,00,05,00,
568484559,000003DD,false,Rx,0,8,48,04,10,18,FE,4F,0A,00,
568484564,000000AF,false,Rx,0,4,72,84,00,00,00,00,00,00,
568484659,000003E5,false,Rx,0,8,E6,2A,00,00,00,00,00,00,
568485106,0000030B,false,Rx,0,8,10,2D,00,00,08,00,00,10,
568485367,000000A7,false,Rx,0,8,A8,08,20,80,FD,01,A8,3D,
568485601,000000A8,false,Rx,0,8,93,A8,1D,E1,82,64,20,0E,
568485835,00000107,false,Rx,0,8,00,00,F8,2C,01,00,36,BB,
568486070,00000120,false,Rx,0,8,E2,0C,00,02,01,08,FF,01,
568486304,00000121,false,Rx,0,8,98,0C,00,40,37,5A,7E,FE,
568486560,00000147,false,Rx,0,8,00,00,00,00,F0,9B,60,1D,
568486788,000000AD,false,Rx,0,8,2C,EA,BF,FF,85,18,00,80,
568487031,000000AE,false,Rx,0,8,D7,0A,00,00,FF,3C,03,02,
568487462,00000086,false,Rx,0,8,29,08,1E,20,00,00,00,00,
568488014,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
568488308,000000FD,false,Rx,0,8,09,DB,1F,80,00,00,00,00,
568488562,00000116,false,Rx,0,8,FE,0B,01,00,40,00,00,FF,
568488809,000001A2,false,Rx,0,8,92,05,00,00,00,00,00,00,
568489130,00000365,false,Rx,0,8,AB,06,15,00,8E,0F,84,7A,
568493269,000000AF,false,Rx,0,4,72,85,00,00,00,00,00,00,
568495455,000000A7,false,Rx,0,8,78,09,20,80,FD,01,A8,3D,
568495692,000000A8,false,Rx,0,8,D6,A9,1D,E1,82,64,14,0E,
568496694,000000AD,false,Rx,0,8,99,EB,BF,FF,85,18,00,80,
568496938,000000AE,false,Rx,0,8,75,0B,00,00,FF,3C,03,02,
568497133,00000128,false,Rx,0,3,75,FF,07,00,00,00,00,00,
568497360,0000012D,false,Rx,0,8,7C,86,7F,00,00,01,FE,3F,
568497620,00000086,false,Rx,0,8,4D,09,1E,20,00,00,00,00,
568497974,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
568498206,00000040,false,Rx,0,8,31,0E,00,44,C1,00,00,00,
568498440,00000101,false,Rx,0,8,DD,0C,80,00,A2,04,40,00,
568504533,000003D8,false,Rx,0,8,00,00,08,00,00,00,00,00,
568504538,00000106,false,Rx,0,8,3C,0C,43,05,02,00,00,20,
568504544,000003DE,false,Rx,0,8,FE,00,00,00,00,00,00,00,
568504549,0000011E,false,Rx,0,8,3A,0C,00,00,00,00,00,00,
568504554,1B000076,true,Rx,0,8,76,00,04,01,01,00,00,00,
568504560,000003B5,false,Rx,0,8,87,FE,12,3A,0C,92,20,00,
568504565,000000AF,false,Rx,0,4,72,86,32,01,00,00,00,00,
568504570,0000012B,false,Rx,0,8,4F,49,40,28,00,00,00,00,
568505258,000000A7,false,Rx,0,8,7E,0A,20,80,FD,01,A8,3D,
568505493,000000A8,false,Rx,0,8,19,AA,1D,E1,82,64,0C,0E,
568505740,00000107,false,Rx,0,8,00,00,F8,2C,01,00,42,BB,
568505962,00000120,false,Rx,0,8,52,0D,00,02,01,08,FF,01,
568506197,00000121,false,Rx,0,8,8B,0D,00,40,37,5A,7E,FE,
568506430,00000147,false,Rx,0,8,00,00,00,00,F0,9B,60,1D,
568506718,000000AD,false,Rx,0,8,F4,EC,BF,FF,85,18,00,80,
568506939,000000AE,false,Rx,0,8,CD,0C,00,00,FF,3C,03,02,
568507470,00000086,false,Rx,0,8,E1,0A,1E,20,00,00,00,00,
568507923,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
568508197,000000FD,false,Rx,0,8,90,DC,1F,80,00,00,00,00,
568508431,00000116,false,Rx,0,8,ED,0C,01,00,40,00,00,FF,
568513261,000000AF,false,Rx,0,4,72,87,32,01,00,00,00,00,
568515262,000000A7,false,Rx,0,8,10,0B,20,80,FD,01,A8,3D,
568515498,000000A8,false,Rx,0,8,EC,AB,1D,E1,82,64,08,0E,
568516696,000000AD,false,Rx,0,8,85,ED,BF,FF,85,18,00,80,
568516944,000000AE,false,Rx,0,8,AE,0D,00,00,FF,3C,03,02,
568517139,00000128,false,Rx,0,3,71,00,00,00,00,00,00,00,
568517372,0000012D,false,Rx,0,8,2D,87,7F,00,00,01,FE,3F,
568517627,00000086,false,Rx,0,8,85,0B,1E,20,00,00,00,00,
568517983,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
568518237,00000101,false,Rx,0,8,86,0D,80,00,A2,01,40,00,
568518491,00000106,false,Rx,0,8,58,0D,43,05,02,00,00,20,
568523390,0000011E,false,Rx,0,8,5E,0D,00,00,00,00,00,00,
568523395,0000031E,false,Rx,0,8,EC,F9,3F,00,00,00,00,40,
568523400,0000032C,false,Rx,0,8,00,0F,00,00,10,25,00,00,
568523406,0000032F,false,Rx,0,8,00,FF,00,00,00,00,F8,00,
568523411,000000AF,false,Rx,0,4,72,88,00,00,00,00,00,00,
568524042,00000464,false,Rx,0,8,00,00,00,00,00,00,00,00,
568525202,000000A7,false,Rx,0,8,AF,0C,20,80,FD,01,A8,3D,
568525437,000000A8,false,Rx,0,8,CA,AC,1D,E1,82,64,0C,0E,
568525696,00000107,false,Rx,0,8,00,00,F8,2C,01,00,42,BB,
568525918,00000120,false,Rx,0,8,39,0E,00,02,01,08,FF,01,
568526152,00000121,false,Rx,0,8,18,0E,00,40,37,5A,7E,FE,
568526407,00000147,false,Rx,0,8,00,00,00,00,F0,9B,60,1D,
568526706,000000AD,false,Rx,0,8,5F,EE,BF,FF,85,18,00,80,
568526949,000000AE,false,Rx,0,8,96,0E,00,00,FF,3C,03,02,
568527223,00000394,false,Rx,0,8,6A,25,00,0A,00,00,00,00,
568527496,00000086,false,Rx,0,8,96,0C,1E,20,00,00,00,00,
568527881,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
568528175,000000FD,false,Rx,0,8,19,DD,1F,80,00,00,00,00,
568528403,00000116,false,Rx,0,8,89,0D,01,00,40,00,00,FF,
568533278,000000AF,false,Rx,0,4,72,89,00,00,00,00,00,00,
568533725,0000012B,false,Rx,0,8,5F,4A,40,28,00,00,00,00,
568535032,0000030B,false,Rx,0,8,10,2E,00,00,08,00,00,10,
568535288,000000A7,false,Rx,0,8,5F,0D,20,80,FD,01,A8,3D,
568535496,000000A8,false,Rx,0,8,D9,AD,1D,E1,82,64,0C,0E,
568536716,000000AD,false,Rx,0,8,0E,EF,BF,FF,85,18,00,80,
568536958,000000AE,false,Rx,0,8,74,0F,00,00,FF,3C,03,02,
568537132,00000128,false,Rx,0,3,75,BC,78,00,00,00,00,00,
568537365,0000012D,false,Rx,0,8,E2,88,7F,00,00,01,FE,3F,
568537595,00000086,false,Rx,0,8,F2,0D,1E,20,00,00,00,00,
568537974,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
568538228,00000101,false,Rx,0,8,9E,0E,80,00,A2,03,00,00,
568538483,00000106,false,Rx,0,8,F4,0E,43,05,02,00,00,20,
568544553,0000011E,false,Rx,0,8,F2,0E,00,00,00,00,00,00,
568544558,00000365,false,Rx,0,8,AB,06,15,00,8E,0F,84,7A,
568544564,000000AF,false,Rx,0,4,72,8A,C4,01,00,00,00,00,
568545210,000000A7,false,Rx,0,8,D4,0E,20,80,FD,01,A8,3D,
568545445,000000A8,false,Rx,0,8,53,AE,1D,E1,82,64,08,0E,
568545679,00000107,false,Rx,0,8,00,00,F8,2C,01,00,4E,BB,
568545910,00000120,false,Rx,0,8,EC,0F,00,02,01,08,FF,01,
568546139,00000121,false,Rx,0,8,AE,0F,00,40,37,5A,7E,FE,
568546398,00000147,false,Rx,0,8,00,00,00,00,F0,9F,60,1D,
568546654,000002C2,false,Rx,0,8,00,00,00,00,00,00,00,00,
568546881,000000AD,false,Rx,0,8,93,E0,BF,FF,85,18,00,80,
568547115,00000391,false,Rx,0,8,12,8A,21,4A,00,27,00,22,
568547374,000000AE,false,Rx,0,8,C3,00,00,00,FF,3C,03,02,
568547609,000003BE,false,Rx,0,8,8E,0E,E6,50,88,80,00,80,
568547777,000003C0,false,Rx,0,4,35,0F,03,00,00,00,00,00,
568547993,00000040,false,Rx,0,8,55,0F,00,44,C1,00,00,00,
568548253,00000086,false,Rx,0,8,5E,0E,1E,20,00,00,00,00,
568548487,000003C7,false,Rx,0,8,01,10,24,00,00,40,80,00,
568548746,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
568549027,17F00076,true,Rx,0,8,20,76,00,00,00,00,00,80,
568549256,000000FD,false,Rx,0,8,E6,DE,1F,80,00,00,00,00,
568549495,00000640,false,Rx,0,8,E0,92,88,C4,7D,20,0F,14,
568549757,00000116,false,Rx,0,8,25,0E,01,00,40,00,00,FF,
568549979,00000647,false,Rx,0,8,B8,FD,FF,7F,00,00,00,13,
568550234,000003D6,false,Rx,0,8,0E,08,00,00,00,00,30,00,
568550469,0000065F,false,Rx,0,8,2E,20,00,00,00,00,2C,7F,
568550716,000005AC,false,Rx,0,8,00,00,FF,FE,FE,F7,07,00,
568550960,00000670,false,Rx,0,8,19,10,00,00,00,01,00,88,
568551193,000005F0,false,Rx,0,8,FD,00,64,00,00,64,00,00,
568553260,000000AF,false,Rx,0,4,72,8B,C4,01,00,00,00,00,
568555230,000000A7,false,Rx,0,8,0A,0F,20,80,FD,01,A8,3D,
568555465,000000A8,false,Rx,0,8,AC,AF,1D,E1,82,64,00,0E,
568556409,1B000010,true,Rx,0,8,10,00,04,05,31,00,00,00,
568556735,000000AD,false,Rx,0,8,5D,E1,BF,FF,85,18,00,80,
568556957,000000AE,false,Rx,0,8,2C,01,00,00,FF,3C,03,02,
568557134,00000128,false,Rx,0,3,71,00,00,00,00,00,00,00,
568557387,0000012D,false,Rx,0,8,47,89,7F,00,00,01,FE,3F,
568557621,00000086,false,Rx,0,8,3A,0F,1E,20,00,00,00,00,
568558033,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
568558306,00000101,false,Rx,0,8,80,0F,80,00,A2,04,00,00,
568558562,00000106,false,Rx,0,8,90,0F,43,05,02,00,00,20,
568565769,0000011E,false,Rx,0,8,96,0F,00,00,00,00,00,00,
568565775,16A95414,true,Rx,0,8,00,30,7E,C3,0F,00,00,00,
568565780,000000AF,false,Rx,0,4,72,8C,00,00,00,00,00,00,
568565785,0000012B,false,Rx,0,8,FA,4B,40,28,00,00,00,00,
568565790,000000A7,false,Rx,0,8,49,00,20,80,FD,05,A8,3D,
568565796,000000A8,false,Rx,0,8,FC,A0,1D,E1,82,64,04,0E,
568565801,00000107,false,Rx,0,8,00,00,F8,2C,01,00,5A,BB,
568565984,00000120,false,Rx,0,8,26,00,00,02,01,08,FF,01,
568566219,00000121,false,Rx,0,8,60,00,00,40,37,5A,7E,FE,
568566473,00000147,false,Rx,0,8,00,00,00,00,F0,9F,60,1D,
568566715,000000AD,false,Rx,0,8,B9,E2,BF,FF,85,18,00,80,
568566958,000000AE,false,Rx,0,8,2D,02,00,00,FF,3C,03,02,
568567232,000000B1,false,Rx,0,8,76,26,00,00,00,00,00,00,
568567506,00000086,false,Rx,0,8,78,00,1E,20,00,00,00,00,
568568053,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
568568326,000000FD,false,Rx,0,8,71,DF,1F,80,00,00,00,00,
568568581,00000116,false,Rx,0,8,41,0F,01,00,40,00,00,FF,
568568835,00000392,false,Rx,0,8,13,2C,00,00,00,00,00,04,
568569130,000003DB,false,Rx,0,8,50,00,01,06,47,24,01,A3,
568570996,0000031E,false,Rx,0,8,D8,FA,3F,00,00,00,00,40,
568571255,0000032C,false,Rx,0,8,00,0F,00,00,10,25,00,00,
568571511,0000032F,false,Rx,0,8,00,FF,00,00,00,00,F8,00,
568573256,000000AF,false,Rx,0,4,72,8D,00,00,00,00,00,00,
568574025,00000462,false,Rx,0,8,01,00,38,00,00,01,00,00,
568575243,000000A7,false,Rx,0,8,C1,01,20,80,FD,05,A8,3D,
568575476,000000A8,false,Rx,0,8,BE,A1,1D,E1,82,64,00,0E,
568576720,000000AD,false,Rx,0,8,38,E3,BF,FF,85,18,00,80,
568576962,000000AE,false,Rx,0,8,08,03,00,00,FF,3C,03,02,
568577116,00000128,false,Rx,0,3,75,BC,87,00,00,00,00,00,
568577371,0000012D,false,Rx,0,8,CE,8A,7F,00,00,01,FE,3F,
568577626,00000086,false,Rx,0,8,1C,01,1E,20,00,00,00,00,
568577846,000003C8,false,Rx,0,8,00,00,54,24,02,60,01,88,
568578101,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
568578396,17F00077,true,Rx,0,8,20,77,00,00,00,00,00,00,
568584615,00000101,false,Rx,0,8,B8,00,80,00,A2,03,00,00,
568584621,00000106,false,Rx,0,8,D2,00,43,05,02,00,00,20,
568584626,0000011E,false,Rx,0,8,D4,00,00,00,00,00,00,00,
568584631,000003DD,false,Rx,0,8,48,04,10,18,FE,4F,0A,00,
568584637,000000AF,false,Rx,0,4,72,8E,3B,01,00,00,00,00,
568584642,1B000015,true,Rx,0,8,15,00,04,02,01,00,00,00,
568584723,000003E5,false,Rx,0,8,6D,2B,00,00,00,00,00,00,
568585222,000000A7,false,Rx,0,8,AC,02,60,80,FD,05,A8,3D,
568585456,000000A8,false,Rx,0,8,52,A2,1D,E1,82,64,00,0E,
568585690,00000107,false,Rx,0,8,00,00,F8,2C,01,00,5A,BB,
568585942,00000120,false,Rx,0,8,D3,01,00,02,01,08,FF,01,
568586177,00000121,false,Rx,0,8,0C,01,00,40,37,5A,7E,FE,
568586410,00000147,false,Rx,0,8,00,00,00,00,F0,9F,60,1D,
568586665,0000030B,false,Rx,0,8,10,2F,00,00,08,00,00,10,
568586895,000000AD,false,Rx,0,8,9A,E4,BF,FF,85,18,00,80,
568587129,0000065E,false,Rx,0,8,00,00,02,A1,23,00,00,00,
568587384,000000AE,false,Rx,0,8,06,04,00,00,FF,3C,03,02,
568587618,00000086,false,Rx,0,8,B0,02,1E,20,00,00,00,00,
568587994,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
568588288,000000FD,false,Rx,0,8,0B,D0,1F,80,00,00,00,00,
568588542,00000116,false,Rx,0,8,03,00,01,00,40,00,00,FF,
